31.96033405, -10.90495626
32.00703002, -10.82143416
31.96618444, -10.69717323
31.94139091, -10.54353551
31.84054194, -10.36848036
31.82965526, -10.26823843
31.82697742, -10.11844529
31.71328546, -9.99416458
31.71328546, -9.99416458
31.68884922, -9.93731273
31.59938861, -9.77511385
31.58396327, -9.64904738
31.42611678, -9.45469134
31.26904837, -9.40442574
31.13405223, -9.40145248
31.02449472, -9.4283735
30.97764735, -9.52986352
30.4888476, -9.83435141
30.09330617, -9.75037781
29.81623567, -9.92454128
29.27376211, -10.03439528
28.09069282, -9.49739272
27.51611056, -9.52501636
27.34680825, -9.60448205
26.92208816, -9.55221685
26.50948679, -9.50052116
26.50948679, -9.50052116
26.13361749, -9.57649474
25.71480632, -9.52112273
25.26394956, -9.19133262
24.41314009, -8.34427762
23.98099726, -8.16980871
23.66336683, -8.07593102
23.32600009, -7.82424443
22.96211107, -7.72566769
22.59621425, -7.84842415
22.31272741, -7.81271983
21.70799174, -8.0821006
21.60596979, -8.13638792
21.38857491, -8.0198383
21.28381022, -7.90098206
21.27205405, -7.90979415
21.22378219, -7.86265103
21.11287122, -7.68720557
21.04242723, -7.62027224
20.96693339, -7.39511697
21.21783537, -7.52219162
21.28883227, -7.70080728
21.40256858, -7.90301419
21.40256858, -7.90301419
17.93132323, -7.72449901
31.32120112, -6.86484334
31.21913581, -6.94929113
31.14290565, -7.54004057
31.01956602, -7.83018331
31.05745693, -7.94335503
31.07484438, -7.932077
31.07484438, -7.932077
30.9876531, -7.73869866
30.96845475, -7.71706744
30.96046969, -7.72179209
30.97738494, -7.65525504
30.9504029, -7.55581705
30.95942118, -7.53248248
30.99372811, -7.51903256
30.94737491, -7.36230437
30.91818645, -7.28873453
30.98209509, -7.35056106
30.93623694, -7.43926426
30.93623694, -7.43926426
30.94976549, -7.42282169
30.98496732, -7.48741201
30.96462299, -7.48565351
30.95329591, -7.45039896
30.96296951, -7.47095984
30.97854109, -7.50679441
30.96987574, -7.52667632
30.97065648, -7.55671038
30.97305939, -7.54824022
30.96139892, -7.57656772
30.9419177, -7.59238925
30.94774414, -7.60798263
30.94774414, -7.60798263
30.94210369, -7.63700908
30.93366101, -7.59563146
30.90609826, -7.56163348
30.89884978, -7.569697
30.91661352, -7.61509974
30.89436215, -7.65289061
30.90699543, -7.69622789
30.89794655, -7.7446512
30.91581707, -7.81767606
30.92715913, -7.8996787
30.91234449, -7.94467372
30.90830128, -7.97024754
30.9497926, -8.05410756
30.97830646, -8.16947013
30.97830646, -8.16947013
31.07570695, -8.22195361
31.02314495, -8.18356681
31.00799458, -8.32756674
31.00799458, -8.32756674
30.96847095, -8.33823263
30.96369928, -8.30242035
30.92376755, -8.28732993
30.97240857, -8.35622475
30.92948249, -8.40117004
30.91747978, -8.42850901
30.95540954, -8.43855267
30.9699066, -8.52595393
30.95807548, -8.56656738
30.94057477, -8.48858759
31.0036816, -8.53249772
31.01750028, -8.64629672
30.97011151, -8.70023646
30.97011151, -8.70023646
30.9788232, -8.68941662
30.97078511, -8.7111915
31.00987402, -8.80532853
31.00602731, -8.86406226
31.00776171, -8.90166462
31.00807723, -8.95839947
31.00684781, -9.0182818
31.01102567, -9.05979955
30.96526087, -9.08796942
31.02314182, -9.20526749
30.97027787, -9.36880834
30.86411145, -9.49863691
30.86411145, -9.49863691
30.81024161, -9.63752035
30.40695962, -10.40043267
30.3235833, -10.57193488
30.13526199, -10.70927563
29.82819643, -10.74824637
29.40696068, -10.67265421
29.06769831, -10.5860315
28.82801754, -10.45082763
28.82801754, -10.45082763
28.47103998, -10.21436795
28.07023624, -10.00348932
27.90875859, -10.05192016
26.95496776, -9.87847354
26.7322829, -9.86507534
26.60408428, -9.83212654
26.42580002, -9.59560174
26.42580002, -9.59560174
26.13351444, -9.34826787
25.89488854, -9.1132628
25.59414676, -8.94766495
25.34945922, -8.86980009
25.14509202, -8.76610611
24.88824643, -8.57321504
24.52642343, -8.41403284
24.27004063, -8.33144735
23.99944212, -8.26942322
23.73723906, -8.19331931
23.56804983, -8.19615199
23.49558305, -8.29781323
23.38793107, -8.36729141
23.1598028, -8.36334641
23.0638933, -8.44645831
22.95925476, -8.48918347
22.90209964, -8.48132629
22.85488504, -8.4438706
22.8533769, -8.45682147
22.89439422, -8.54801379
23.08464773, -8.65069685
23.08464773, -8.65069685
23.94828547, -8.94798534
21.39255991, -8.83140593
21.39580083, -8.78122226
21.25103256, -8.6662721
21.10340903, -8.54548056
20.95784132, -8.39661208
20.81889972, -8.30630615
20.78521523, -8.26167948
20.7837135, -8.18640588
20.84451775, -8.17771062
21.16494762, -8.17902519
21.39312915, -8.16808096
21.41631148, -8.15244422
21.42404253, -8.06852934
21.29612385, -7.99257332
21.01419557, -7.97275551
20.90173431, -7.90925146
20.94603211, -7.87118693
20.94850508, -7.86512589
20.86943071, -7.85601384
20.87849016, -7.85216891
21.00607429, -7.85447089
21.29941768, -7.87272988
21.56328584, -7.86657152
21.56328584, -7.86657152
21.67056848, -7.86092316
21.65611032, -7.8409276
21.49766128, -7.82575145
21.53709039, -7.84202052
21.74828405, -7.9017444
21.89733525, -7.98738195
22.09641358, -8.0358454
22.19450842, -7.98488046
22.17528929, -7.90137242
22.13046402, -7.87277534
22.14236769, -7.90679672
22.15782867, -7.94291118
22.21742564, -7.94486722
20.47868618, -7.06203805
19.62328512, -6.94847389
19.24389466, -6.91963922
19.33062204, -7.00374598
19.42737448, -6.99520169
19.45403623, -6.24778743
19.4921445, -6.18298619
16.93141949, -4.92273739
15.44788002, -6.54977991
14.25919413, -6.18413342
14.23268728, -6.28979444
14.32974055, -6.29598201
13.94854457, -5.63834958
13.91537879, -5.57627585
14.53248124, -6.14427228
14.66592771, -6.20496913
14.78424119, -6.24395982
14.90849445, -5.9227183
14.92163637, -5.98431987
14.90494418, -5.98077942
14.95499017, -6.16092151
14.69542712, -6.19785714
14.27372618, -6.33196475
14.3289332, -6.44479712
14.42230159, -6.52566352
14.51840456, -6.59186787
14.71669129, -6.48306688
14.78760122, -6.45687878
14.87470897, -6.4809466
14.97392985, -6.46492971
14.96089634, -6.40888459
14.92973475, -6.32873829
14.88974627, -6.24473673
14.85248585, -6.17786246
14.84251466, -6.12321494
14.81469282, -6.1139472
14.80246568, -6.12372804
14.78196815, -6.12535
14.7534107, -6.12953468
14.73651564, -6.12390979
14.7389821, -6.15594568
14.76584759, -6.26822467
14.76584759, -6.26822467
14.65456794, -6.23212702
14.53792321, -6.25040168
13.66914478, -5.59108636
13.11725825, -5.73412135
13.48630552, -6.94510974
13.81929132, -7.10671283
13.47534959, -6.97689207
21.45741855, -8.1154452
21.41927976, -8.18261433
21.43370169, -8.23562108
21.35134409, -8.20047821
21.41047372, -8.22616718
21.42259973, -8.20168916
21.43154718, -8.16854129
21.42238604, -8.16313789
21.23945691, -7.69673189
21.21551563, -7.94541649
21.18708233, -8.08581653
21.11433712, -7.92139024
21.19839454, -8.70358783
21.14906454, -8.72455564
21.16712197, -8.76875962
21.20743855, -8.82768316
21.21056167, -8.88041138
21.19126518, -8.89634773
21.20417776, -8.86980389
21.20755973, -8.85433142
21.25033224, -8.81236021
21.20712609, -8.75032504
21.19295162, -8.69131972
21.25814915, -8.68319355
21.27175329, -8.70563926
21.33770031, -8.69201374
21.40834831, -8.65848311
21.46206908, -8.57383508
21.46143148, -8.47800015
21.42996376, -8.45328892
21.43849362, -8.46864112
21.39989568, -8.46645261
21.33278327, -8.45348378
21.3504527, -8.45751244
21.36353834, -8.45019075
21.37841723, -8.4217169
21.34942871, -8.38590131
21.32918961, -8.37431532
21.35666575, -8.37307884
21.33735678, -8.34687378
21.32722755, -8.3272866
21.32986159, -8.30709377
21.33576162, -8.27409017
21.3304743, -8.25020267
21.34802037, -8.24122381
21.29605735, -8.17442596
21.29258516, -8.15757463
21.28384569, -8.13986156
21.28699159, -8.1205049
21.29727131, -8.02990831
21.26985597, -7.98425935
21.28423048, -7.9808119
21.29633704, -7.95496918
21.25286416, -7.91217526
21.27938755, -7.94963408
21.25063799, -7.90485145
21.1926786, -7.85908013
21.19002291, -7.8759761
21.213838, -7.91186631
21.18930174, -7.92456239
21.17172451, -7.93460133
21.19299574, -7.85486778
21.14464352, -7.74888741
21.17070639, -7.68809001
21.21389504, -7.64646547
21.22536147, -7.62132133
21.18806133, -7.59496627
21.14933274, -7.58273997
21.08958556, -7.60644198
21.10565717, -7.70871317
21.0697616, -7.75875658
20.88045332, -7.70270271
20.84748718, -7.689864
20.83247303, -7.64035124
20.85136195, -7.60848414
20.90395623, -7.61047653
21.01806957, -7.59551822
21.0316222, -7.57339207
21.00577257, -7.50541692
21.00224332, -7.50261495
20.89440054, -7.48286183
20.84066081, -7.45979882
20.83358293, -7.47760202
20.85128926, -7.52834925
20.84718125, -7.53252411
20.87098058, -7.5335088
20.8919055, -7.54990009
20.89508567, -7.54353542
20.84229168, -7.51950639
20.82670848, -7.52026853
20.83115154, -7.50750562
20.81441774, -7.45843168
20.83721716, -7.45203622
20.83276154, -7.4258438
20.81935362, -7.39662078
20.81536824, -7.38172714
20.81299726, -7.37693851
20.83508276, -7.37547252
20.81777855, -7.35904635
20.81242756, -7.36105878
20.82336848, -7.36720898
20.83749901, -7.36510191
20.82757652, -7.3711709
20.83712519, -7.3583883
20.8525271, -7.3390784
20.84609014, -7.30518129
20.84839082, -7.2915775
20.89749818, -7.27953431
20.90849855, -7.25952103
20.92256835, -7.27138678
20.87868797, -7.25883779
20.87631289, -7.25219071
20.91831878, -7.26258248
20.92853182, -7.23450783
20.90997208, -7.24276536
20.92825744, -7.24100513
20.88147927, -7.22444121
20.87789925, -7.23078605
20.94454884, -7.24713949
20.95469444, -7.2285454
20.91339311, -7.25969274
21.01095351, -7.35303722
21.15097981, -7.37288015
21.15546169, -7.35758467
21.15632676, -7.32245851
21.09247411, -7.25029525
21.16373077, -7.2760809
21.28316925, -7.31792813
21.31388075, -7.26809114
21.34444023, -7.26317036
21.28884855, -7.21211181
21.28497044, -7.21732759
21.29682634, -7.21125648
21.29682634, -7.21125648
21.2169378, -7.20571482
21.18861828, -7.1973637
21.12710384, -7.17782677
21.16492304, -7.17420056
21.1910391, -7.10947894
21.14578656, -7.00055066
21.12491834, -6.97857557
21.12907946, -6.97686941
21.16315848, -6.97781082
21.40925734, -7.3563193
21.31655094, -7.30894658
21.36947903, -7.30201433
21.58494281, -7.30979057
21.68179889, -7.3305857
21.79557721, -7.35552568
21.87703713, -7.33811064
21.94346587, -7.30996733
21.98090282, -7.28516003
22.05217371, -7.26774578
22.12615164, -7.22408647
22.17081085, -7.18621031
22.22970521, -7.15322887
22.24460147, -7.08440154
22.26996612, -7.03836509
22.3004111, -6.96338095
22.32986309, -6.89410468
22.3333465, -6.80306259
22.31718399, -6.76253896
22.3061289, -6.74793467
22.2952059, -6.75038911
22.29222447, -6.74859076
22.3021586, -6.76236348
22.28436133, -6.77794339
22.29369198, -6.83335752
22.29850645, -6.83784755
22.27172449, -6.80829157
22.2065821, -6.57308471
22.17636534, -6.51835444
22.12240843, -6.47349144
22.07436202, -6.4569708
22.04368409, -6.41468911
22.02390752, -6.34026933
21.94782153, -6.27172461
